"domain","X_worker_id","publisher_type"
"http://www.rhapsody.com",38427455,"news"
"http://www.rhapsody.com",28375885,"company"
"http://www.rhapsody.com",38354683,"company"
"http://www.rhapsody.com",37004408,"news"
"http://www.rhapsody.com",38896482,"company"
"http://www.rio2016.com",39759039,"company"
"http://www.rio2016.com",40335604,"company"
"http://www.rio2016.com",36374994,"govt"
"http://www.rio2016.com",35271549,"govt"
"http://www.rio2016.com",39499917,"company"
"http://www.rio2016.com",41866146,"company"
"http://www.royalcollection.org.uk",36019136,"govt"
"http://www.royalcollection.org.uk",38470591,"company"
"http://www.royalcollection.org.uk",42274879,"company"
"http://www.royalcollection.org.uk",42155896,"company"
"http://www.royalcollection.org.uk",37636971,"govt"
"http://www.royalcollection.org.uk",38713068,"company"
"http://www.royalcollection.org.uk",38911211,"company"
"http://www.salvador-dali.org",18526351,"company"
"http://www.salvador-dali.org",42355492,"company"
"http://www.salvador-dali.org",38427455,"company"
"http://www.salvador-dali.org",26854674,"company"
"http://www.salvador-dali.org",41866146,"company"
"http://www.salvador-dali.org",38354683,"company"
"http://www.salzburg.com",39499917,"ne"
"http://www.salzburg.com",42405769,"ne"
"http://www.salzburg.com",40004501,"ne"
"http://www.salzburg.com",18526351,"news"
"http://www.salzburg.com",42355492,"ne"
"http://www.scottisharchitects.org.uk",38812803,"company"
"http://www.scottisharchitects.org.uk",36725706,"company"
"http://www.scottisharchitects.org.uk",31001292,"govt"
"http://www.scottisharchitects.org.uk",32417589,"company"
"http://www.scottisharchitects.org.uk",32108646,"academia"
"http://www.siteducyclisme.net",18526351,"ne"
"http://www.siteducyclisme.net",42355492,"ne"
"http://www.siteducyclisme.net",38427455,"company"
"http://www.siteducyclisme.net",26854674,"sp_source"
"http://www.siteducyclisme.net",41866146,"ne"
"http://www.siteducyclisme.net",38354683,"ne"
"http://www.sothebys.com",36019136,"company"
"http://www.sothebys.com",39757852,"company"
"http://www.sothebys.com",38470591,"company"
"http://www.sothebys.com",42274879,"company"
"http://www.sothebys.com",42155896,"company"
"http://www.sothebys.com",30286087,"company"
"http://www.speedskatingbase.eu",28012625,"company"
"http://www.speedskatingbase.eu",40263699,"company"
"http://www.speedskatingbase.eu",38911211,"news"
"http://www.speedskatingbase.eu",32692232,"company"
"http://www.speedskatingbase.eu",40335604,"sp_source"
"http://www.speedskatingbase.eu",39759039,"sp_source"
"http://www.sports-reference.com",39759039,"company"
"http://www.sports-reference.com",35271549,"news"
"http://www.sports-reference.com",39499917,"company"
"http://www.sports-reference.com",42405769,"company"
"http://www.sports-reference.com",40004501,"sp_source"
"http://www.stoa.org",28012625,"company"
"http://www.stoa.org",40263699,"academia"
"http://www.stoa.org",38911211,"news"
"http://www.stoa.org",32692232,"company"
"http://www.stoa.org",40335604,"company"
"http://www.stoa.org",39759039,"sp_source"
"http://www.sufyanismail.com",24920185,"sp_source"
"http://www.sufyanismail.com",39347158,"sp_source"
"http://www.sufyanismail.com",34144126,"sp_source"
"http://www.sufyanismail.com",36621052,"sp_source"
"http://www.sufyanismail.com",32655193,"sp_source"
"http://www.sufyanismail.com",36257971,"sp_source"
"http://www.telegraph.co.uk",36019136,"news"
"http://www.telegraph.co.uk",38470591,"news"
"http://www.telegraph.co.uk",42274879,"news"
"http://www.telegraph.co.uk",42155896,"news"
"http://www.telegraph.co.uk",37636971,"news"
"http://www.telegraph.co.uk",38713068,"news"
"http://www.telegraph.co.uk",38911211,"news"
"http://www.thecalmzone.net",28012625,"news"
"http://www.thecalmzone.net",40263699,"company"
"http://www.thecalmzone.net",38911211,"news"
"http://www.thecalmzone.net",32692232,"company"
"http://www.thecalmzone.net",40335604,"company"
"http://www.thecalmzone.net",39759039,"company"
"http://www.thegazette.co.uk",38588940,"company"
"http://www.thegazette.co.uk",38470591,"company"
"http://www.thegazette.co.uk",42155896,"news"
"http://www.thegazette.co.uk",30286087,"news"
"http://www.thegazette.co.uk",42274879,"company"
"http://www.thestar.com",41364530,"news"
"http://www.thestar.com",38762820,"news"
"http://www.thestar.com",24920185,"news"
"http://www.thestar.com",39347158,"news"
"http://www.thestar.com",36621052,"news"
"http://www.thestar.com",32655193,"news"
"http://www.thetalentmanager.co.uk",32417589,"company"
"http://www.thetalentmanager.co.uk",32108646,"nw"
"http://www.thetalentmanager.co.uk",42543391,"company"
"http://www.thetalentmanager.co.uk",34240529,"company"
"http://www.thetalentmanager.co.uk",38762820,"company"
"http://www.thetelegraphandargus.co.uk",42405769,"news"
"http://www.thetelegraphandargus.co.uk",40004501,"news"
"http://www.thetelegraphandargus.co.uk",18526351,"news"
"http://www.thetelegraphandargus.co.uk",41866146,"news"
"http://www.thetelegraphandargus.co.uk",38427455,"news"
"http://www.thnk.org",36019136,"company"
"http://www.thnk.org",39757852,"academia"
"http://www.thnk.org",38470591,"company"
"http://www.thnk.org",42274879,"academia"
"http://www.thnk.org",42155896,"company"
"http://www.thnk.org",30286087,"company"
"http://www.transsiberianexpress.net",38812803,"company"
"http://www.transsiberianexpress.net",36725706,"company"
"http://www.transsiberianexpress.net",31001292,"company"
"http://www.transsiberianexpress.net",32417589,"company"
"http://www.transsiberianexpress.net",32108646,"company"
"http://www.unece.org",39499917,"company"
"http://www.unece.org",42405769,"govt"
"http://www.unece.org",40004501,"govt"
"http://www.unece.org",18526351,"govt"
"http://www.unece.org",42355492,"govt"
"http://www.unesco.org",28012625,"govt"
"http://www.unesco.org",40263699,"company"
"http://www.unesco.org",38911211,"govt"
"http://www.unesco.org",32692232,"govt"
"http://www.unesco.org",40335604,"company"
"http://www.unesco.org",35271549,"govt"
"http://www.valpo.edu",38427455,"academia"
"http://www.valpo.edu",28375885,"academia"
"http://www.valpo.edu",38354683,"academia"
"http://www.valpo.edu",37004408,"academia"
"http://www.valpo.edu",38896482,"academia"
"http://www.valpo.edu",31001292,"academia"
"http://www.vanitatis.elconfidencial.com",39759039,"ne"
"http://www.vanitatis.elconfidencial.com",35271549,"ne"
"http://www.vanitatis.elconfidencial.com",39499917,"ne"
"http://www.vanitatis.elconfidencial.com",42405769,"ne"
"http://www.vanitatis.elconfidencial.com",40004501,"ne"
"http://www.viaf.org",36725706,"ne"
"http://www.viaf.org",31001292,"company"
"http://www.viaf.org",38273134,"company"
"http://www.viaf.org",32417589,"company"
"http://www.viaf.org",32108646,"company"
"http://www.viaf.org",34240529,"company"
"http://www.virtualbox.org",38354683,"company"
"http://www.virtualbox.org",37004408,"company"
"http://www.virtualbox.org",38896482,"company"
"http://www.virtualbox.org",38812803,"company"
"http://www.virtualbox.org",31001292,"company"
"http://www.washingtonpost.com",36725706,"news"
"http://www.washingtonpost.com",31001292,"news"
"http://www.washingtonpost.com",38273134,"news"
"http://www.washingtonpost.com",32417589,"news"
"http://www.washingtonpost.com",32108646,"news"
"http://www.washingtonpost.com",34240529,"news"
"http://www.webcitation.org",38470591,"company"
"http://www.webcitation.org",42274879,"company"
"http://www.webcitation.org",42155896,"company"
"http://www.webcitation.org",28012625,"company"
"http://www.webcitation.org",40263699,"company"
"http://www.webcitation.org",32692232,"company"
"http://www.who.int",35271549,"govt"
"http://www.who.int",39499917,"company"
"http://www.who.int",42405769,"company"
"http://www.who.int",40004501,"govt"
"http://www.who.int",18526351,"govt"
"http://www.wireshark.org",28012625,"company"
"http://www.wireshark.org",40263699,"company"
"http://www.wireshark.org",38911211,"news"
"http://www.wireshark.org",32692232,"company"
"http://www.wireshark.org",40335604,"company"
"http://www.wireshark.org",39759039,"company"
"http://www.xkcd.com",28012625,"company"
"http://www.xkcd.com",40263699,"company"
"http://www.xkcd.com",38911211,"company"
"http://www.xkcd.com",32692232,"sp_source"
"http://www.xkcd.com",40335604,"sp_source"
"http://www.xkcd.com",39759039,"sp_source"
"http://www.yenihayatgazetesi.com",37004408,"nw"
"http://www.yenihayatgazetesi.com",38896482,"nw"
"http://www.yenihayatgazetesi.com",38812803,"nw"
"http://www.yenihayatgazetesi.com",36725706,"nw"
"http://www.yenihayatgazetesi.com",38273134,"nw"
"http://www.yenihayatgazetesi.com",42543391,"news"
"http://www.yesasia.com",34240529,"company"
"http://www.yesasia.com",40074281,"company"
"http://www.yesasia.com",40883816,"company"
"http://www.yesasia.com",41364530,"company"
"http://www.yesasia.com",24920185,"company"
"http://www.yesasia.com",39347158,"company"
"http://www.yesasia.com",34144126,"company"
"http://www12.statcan.ca",28012625,"company"
"http://www12.statcan.ca",40263699,"govt"
"http://www12.statcan.ca",38911211,"news"
"http://www12.statcan.ca",32692232,"academia"
"http://www12.statcan.ca",40335604,"govt"
"http://www12.statcan.ca",39759039,"govt"
"http://www2.census.gov",36725706,"nw"
"http://www2.census.gov",38273134,"govt"
"http://www2.census.gov",42543391,"govt"
"http://www2.census.gov",32417589,"govt"
"http://www2.census.gov",32108646,"govt"
"http://www2.census.gov",40074281,"govt"
"http://yba.llgc.org.uk",36019136,"ne"
"http://yba.llgc.org.uk",39757852,"sp_source"
"http://yba.llgc.org.uk",38470591,"ne"
"http://yba.llgc.org.uk",42274879,"company"
"http://yba.llgc.org.uk",42155896,"company"
"http://yba.llgc.org.uk",30286087,"academia"
"http://yum.baseurl.org",34240529,"company"
"http://yum.baseurl.org",41364530,"company"
"http://yum.baseurl.org",38762820,"company"
"http://yum.baseurl.org",24920185,"academia"
"http://yum.baseurl.org",39347158,"company"
"http://yum.baseurl.org",34144126,"company"
"http://zenekucko.ucoz.com",39759039,"ne"
"http://zenekucko.ucoz.com",40335604,"sp_source"
"http://zenekucko.ucoz.com",36374994,"ne"
"http://zenekucko.ucoz.com",35271549,"sp_source"
"http://zenekucko.ucoz.com",39499917,"ne"
"http://zenekucko.ucoz.com",41866146,"company"
