"ref_value","X_worker_id","author_type"
"http://8tracks.com/angeloflight12/shake-it-up-dance",42298345,"organisation"
"http://8tracks.com/angeloflight12/shake-it-up-dance",33163510,"nw"
"http://8tracks.com/angeloflight12/shake-it-up-dance",41983503,"collective"
"http://8tracks.com/angeloflight12/shake-it-up-dance",11746564,"organisation"
"http://8tracks.com/angeloflight12/shake-it-up-dance",42708352,"organisation"
"http://akas.imdb.com/name/nm2304352/",11376021,"organisation"
"http://akas.imdb.com/name/nm2304352/",40652679,"collective"
"http://akas.imdb.com/name/nm2304352/",40263699,"organisation"
"http://akas.imdb.com/name/nm2304352/",41141777,"collective"
"http://akas.imdb.com/name/nm2304352/",40893415,"collective"
"http://americanart.si.edu/collections/search/artwork/?id=11098",41881477,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11098",38687371,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11098",40914155,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11098",36624581,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11098",39419117,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11416",34307153,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11416",38687371,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11416",41399716,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11416",42160208,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11416",39632557,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11819",38514103,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11819",33599386,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11819",39499917,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11819",42629269,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=11819",42084122,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=14493",36624581,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=14493",41870409,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=14493",42298345,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=14493",25388841,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=14493",40844959,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=14493",40263699,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=20476",41571503,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=20476",13180246,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=20476",42354707,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=20476",40861787,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=20476",34856865,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=21513",42661633,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=21513",31933957,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=21513",38514103,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=21513",42156004,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=21513",41834005,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=22834",39965755,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=22834",34307153,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=22834",25411600,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=22834",38427455,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=22834",23197558,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25639",20039972,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25639",42540709,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25639",39920459,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25639",36603824,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25639",37589406,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25825",42661633,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25825",31933957,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25825",38514103,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25825",42156004,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25825",41834005,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25858",14826952,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25858",42421443,"individual"
"http://americanart.si.edu/collections/search/artwork/?id=25858",34856865,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25858",38922919,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=25858",11003055,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26050",13180246,"individual"
"http://americanart.si.edu/collections/search/artwork/?id=26050",39757852,"individual"
"http://americanart.si.edu/collections/search/artwork/?id=26050",41571503,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26050",41142695,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26050",42155896,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26233",38922919,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26233",12999735,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26233",33868190,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26233",11003055,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26233",35169212,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26314",25388841,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26314",39499917,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26314",40842537,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26314",39632557,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26314",37444582,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26486",42404850,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26486",42084122,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26486",40957436,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26486",39920459,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26486",41451114,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26587",26079868,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26587",39965755,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26587",23228736,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26587",25411600,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=26587",38427455,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27878",42661633,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27878",31933957,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27878",38514103,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27878",42156004,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27878",41834005,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=28340",41142695,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=28340",37636971,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=28340",12999735,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=28340",41110198,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=28340",42155896,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=31889",22204662,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=31889",38990852,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=31889",42354707,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=31889",37589406,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=31889",38405796,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=33467",26079868,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=33467",37454844,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=33467",23228736,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=33467",40714779,"individual"
"http://americanart.si.edu/collections/search/artwork/?id=33467",42540709,"organisation"
"http://amturing.acm.org/award_winners/mccarthy_0239596.cfm",32316049,"individual"
"http://amturing.acm.org/award_winners/mccarthy_0239596.cfm",41569922,"individual"
"http://amturing.acm.org/award_winners/mccarthy_0239596.cfm",40842537,"individual"
"http://amturing.acm.org/award_winners/mccarthy_0239596.cfm",41834005,"individual"
"http://amturing.acm.org/award_winners/mccarthy_0239596.cfm",33163510,"individual"
"http://art.famsf.org/luca-di-tomme/crucifixion-61443",20039972,"organisation"
"http://art.famsf.org/luca-di-tomme/crucifixion-61443",42540709,"organisation"
"http://art.famsf.org/luca-di-tomme/crucifixion-61443",39920459,"organisation"
"http://art.famsf.org/luca-di-tomme/crucifixion-61443",36603824,"organisation"
"http://art.famsf.org/luca-di-tomme/crucifixion-61443",37589406,"organisation"
"http://art.famsf.org/thomas-eakins/professor-william-woolsey-johnson-19933528",42403286,"organisation"
"http://art.famsf.org/thomas-eakins/professor-william-woolsey-johnson-19933528",42409065,"organisation"
"http://art.famsf.org/thomas-eakins/professor-william-woolsey-johnson-19933528",38827747,"individual"
"http://art.famsf.org/thomas-eakins/professor-william-woolsey-johnson-19933528",36019136,"organisation"
"http://art.famsf.org/thomas-eakins/professor-william-woolsey-johnson-19933528",40914155,"organisation"
"http://art.famsf.org/thomas-eakins/professor-william-woolsey-johnson-19933528",36374994,"organisation"
"http://art.famsf.org/thomas-eakins/professor-william-woolsey-johnson-19933528",29661345,"organisation"
"http://bbfc.co.uk/releases/electra-my-love-1974",41881477,"organisation"
"http://bbfc.co.uk/releases/electra-my-love-1974",38687371,"organisation"
"http://bbfc.co.uk/releases/electra-my-love-1974",40914155,"organisation"
"http://bbfc.co.uk/releases/electra-my-love-1974",36624581,"organisation"
"http://bbfc.co.uk/releases/electra-my-love-1974",39419117,"organisation"
"http://bbfc.co.uk/releases/m%C3%A9g-k%C3%A9r-n%C3%A9p-1972",36624581,"organisation"
"http://bbfc.co.uk/releases/m%C3%A9g-k%C3%A9r-n%C3%A9p-1972",41870409,"organisation"
"http://bbfc.co.uk/releases/m%C3%A9g-k%C3%A9r-n%C3%A9p-1972",42298345,"organisation"
"http://bbfc.co.uk/releases/m%C3%A9g-k%C3%A9r-n%C3%A9p-1972",25388841,"organisation"
"http://bbfc.co.uk/releases/m%C3%A9g-k%C3%A9r-n%C3%A9p-1972",40844959,"organisation"
"http://bbfc.co.uk/releases/m%C3%A9g-k%C3%A9r-n%C3%A9p-1972",40263699,"organisation"
"http://bbti.bodleian.ox.ac.uk/details/?traderid=46872",38922919,"organisation"
"http://bbti.bodleian.ox.ac.uk/details/?traderid=46872",12999735,"organisation"
"http://bbti.bodleian.ox.ac.uk/details/?traderid=46872",33868190,"organisation"
"http://bbti.bodleian.ox.ac.uk/details/?traderid=46872",11003055,"organisation"
"http://bbti.bodleian.ox.ac.uk/details/?traderid=46872",35169212,"organisation"
"http://brightlightsfilm.com/55/55brightsights.php",40637418,"individual"
"http://brightlightsfilm.com/55/55brightsights.php",40031413,"individual"
"http://brightlightsfilm.com/55/55brightsights.php",39813193,"individual"
"http://brightlightsfilm.com/55/55brightsights.php",41399716,"individual"
"http://brightlightsfilm.com/55/55brightsights.php",41881477,"individual"
"http://bse.sci-lib.com/article001911.html",38514103,"ne"
"http://bse.sci-lib.com/article001911.html",33599386,"collective"
"http://bse.sci-lib.com/article001911.html",39499917,"ne"
"http://bse.sci-lib.com/article001911.html",42629269,"ne"
"http://bse.sci-lib.com/article001911.html",42084122,"ne"
"http://chem.sis.nlm.nih.gov/chemidplus/rn/99-83-2",42298345,"organisation"
"http://chem.sis.nlm.nih.gov/chemidplus/rn/99-83-2",33163510,"organisation"
"http://chem.sis.nlm.nih.gov/chemidplus/rn/99-83-2",41983503,"organisation"
"http://chem.sis.nlm.nih.gov/chemidplus/rn/99-83-2",11746564,"organisation"
"http://chem.sis.nlm.nih.gov/chemidplus/rn/99-83-2",42708352,"organisation"
"http://classify.oclc.org/classify2/ClassifyDemo?wi=244205816",36930849,"individual"
"http://classify.oclc.org/classify2/ClassifyDemo?wi=244205816",19543823,"organisation"
"http://classify.oclc.org/classify2/ClassifyDemo?wi=244205816",41141777,"organisation"
"http://classify.oclc.org/classify2/ClassifyDemo?wi=244205816",36603824,"organisation"
"http://classify.oclc.org/classify2/ClassifyDemo?wi=244205816",39757852,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/1665327",22204662,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/1665327",38990852,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/1665327",42354707,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/1665327",37589406,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/1665327",38405796,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/1668391",31933957,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/1668391",37637336,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/1668391",41569922,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/1668391",42673816,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/1668391",39119481,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/3866211",13180246,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/3866211",39757852,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/3866211",41571503,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/3866211",41142695,"organisation"
"http://collections.britishart.yale.edu/vufind/Record/3866211",42155896,"organisation"
"http://collections.lacma.org/node/172826",41881477,"organisation"
"http://collections.lacma.org/node/172826",38687371,"organisation"
"http://collections.lacma.org/node/172826",40914155,"organisation"
"http://collections.lacma.org/node/172826",36624581,"organisation"
"http://collections.lacma.org/node/172826",39419117,"organisation"
"http://collections.lacma.org/node/173830",41870409,"organisation"
"http://collections.lacma.org/node/173830",42534327,"organisation"
"http://collections.lacma.org/node/173830",39419117,"organisation"
"http://collections.lacma.org/node/173830",33599386,"organisation"
"http://collections.lacma.org/node/173830",42156004,"organisation"
"http://collections.lacma.org/node/188668",40637418,"organisation"
"http://collections.lacma.org/node/188668",40031413,"organisation"
"http://collections.lacma.org/node/188668",39813193,"organisation"
"http://collections.lacma.org/node/188668",41399716,"organisation"
"http://collections.lacma.org/node/188668",41881477,"organisation"
"http://collections.lacma.org/node/193799",41881477,"organisation"
"http://collections.lacma.org/node/193799",38687371,"organisation"
"http://collections.lacma.org/node/193799",40914155,"organisation"
"http://collections.lacma.org/node/193799",36624581,"organisation"
"http://collections.lacma.org/node/193799",39419117,"organisation"
"http://collections.lacma.org/node/201897",20039972,"organisation"
"http://collections.lacma.org/node/201897",26500151,"organisation"
"http://collections.lacma.org/node/201897",31839043,"individual"
"http://collections.lacma.org/node/201897",40165051,"individual"
"http://collections.lacma.org/node/201897",41451114,"organisation"
"http://collections.lacma.org/node/206814",26079868,"organisation"
"http://collections.lacma.org/node/206814",37454844,"organisation"
"http://collections.lacma.org/node/206814",23228736,"organisation"
"http://collections.lacma.org/node/206814",40714779,"individual"
"http://collections.lacma.org/node/206814",42540709,"organisation"
"http://collections.lacma.org/node/2092281",36374994,"organisation"
"http://collections.lacma.org/node/2092281",39813193,"organisation"
"http://collections.lacma.org/node/2092281",29661345,"organisation"
"http://collections.lacma.org/node/2092281",40031413,"organisation"
"http://collections.lacma.org/node/2092281",37444582,"organisation"
"http://collections.lacma.org/node/2114212",38514103,"organisation"
"http://collections.lacma.org/node/2114212",33599386,"organisation"
"http://collections.lacma.org/node/2114212",39499917,"organisation"
"http://collections.lacma.org/node/2114212",42629269,"organisation"
"http://collections.lacma.org/node/2114212",42084122,"organisation"
"http://collections.lacma.org/node/212182",42404850,"organisation"
"http://collections.lacma.org/node/212182",42084122,"organisation"
"http://collections.lacma.org/node/212182",40957436,"organisation"
"http://collections.lacma.org/node/212182",39920459,"individual"
"http://collections.lacma.org/node/212182",41451114,"individual"
"http://collections.lacma.org/node/219645",22204662,"organisation"
"http://collections.lacma.org/node/219645",38990852,"dn"
"http://collections.lacma.org/node/219645",42354707,"organisation"
"http://collections.lacma.org/node/219645",37589406,"organisation"
"http://collections.lacma.org/node/219645",38405796,"organisation"
"http://collections.lacma.org/node/243436",36930849,"organisation"
"http://collections.lacma.org/node/243436",19543823,"organisation"
"http://collections.lacma.org/node/243436",41141777,"organisation"
"http://collections.lacma.org/node/243436",36603824,"organisation"
"http://collections.lacma.org/node/243436",39757852,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/34/37&Lang=E",36930849,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/34/37&Lang=E",19543823,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/34/37&Lang=E",41141777,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/34/37&Lang=E",36603824,"nw"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/34/37&Lang=E",39757852,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/54(I)&Lang=E",14826952,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/54(I)&Lang=E",35068908,"dn"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/54(I)&Lang=E",42421443,"dn"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/54(I)&Lang=E",37636971,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/54(I)&Lang=E",33868190,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/54/4&Lang=E",33030870,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/54/4&Lang=E",42629269,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/54/4&Lang=E",37637336,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/54/4&Lang=E",38012668,"organisation"
"http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/54/4&Lang=E",11376021,"organisation"
"http://data.ordnancesurvey.co.uk/doc/7000000000025498",38012668,"organisation"
"http://data.ordnancesurvey.co.uk/doc/7000000000025498",40957436,"organisation"
"http://data.ordnancesurvey.co.uk/doc/7000000000025498",42404850,"organisation"
"http://data.ordnancesurvey.co.uk/doc/7000000000025498",42708352,"organisation"
"http://data.ordnancesurvey.co.uk/doc/7000000000025498",40844959,"organisation"
"http://data.ordnancesurvey.co.uk/doc/7000000000025498",40389517,"organisation"
"http://dirigeant.societe.com/dirigeant/Olivier.RADOT.64009682.html",11746564,"individual"
"http://dirigeant.societe.com/dirigeant/Olivier.RADOT.64009682.html",41983503,"ne"
"http://dirigeant.societe.com/dirigeant/Olivier.RADOT.64009682.html",42673816,"individual"
"http://dirigeant.societe.com/dirigeant/Olivier.RADOT.64009682.html",39119481,"ne"
"http://dirigeant.societe.com/dirigeant/Olivier.RADOT.64009682.html",40165051,"individual"
"http://download.oldium.net/karel/karel-2.0.5.tar.gz",34307153,"dn"
"http://download.oldium.net/karel/karel-2.0.5.tar.gz",38687371,"nw"
"http://download.oldium.net/karel/karel-2.0.5.tar.gz",41399716,"nw"
"http://download.oldium.net/karel/karel-2.0.5.tar.gz",42160208,"nw"
"http://download.oldium.net/karel/karel-2.0.5.tar.gz",39632557,"nw"
"http://ekladata.com/rl2BN3HcBBXXT7U3ZV_W6foev0Y/BIOGRAPHIE.pdf",22676073,"organisation"
"http://ekladata.com/rl2BN3HcBBXXT7U3ZV_W6foev0Y/BIOGRAPHIE.pdf",19543823,"ne"
"http://ekladata.com/rl2BN3HcBBXXT7U3ZV_W6foev0Y/BIOGRAPHIE.pdf",40389517,"ne"
"http://ekladata.com/rl2BN3HcBBXXT7U3ZV_W6foev0Y/BIOGRAPHIE.pdf",40652679,"ne"
"http://ekladata.com/rl2BN3HcBBXXT7U3ZV_W6foev0Y/BIOGRAPHIE.pdf",40893415,"ne"
"http://electronicintifada.net/v2/article10485.shtml",42404850,"individual"
"http://electronicintifada.net/v2/article10485.shtml",42084122,"organisation"
"http://electronicintifada.net/v2/article10485.shtml",40957436,"organisation"
"http://electronicintifada.net/v2/article10485.shtml",39920459,"individual"
"http://electronicintifada.net/v2/article10485.shtml",41451114,"individual"
"http://eprints.lancs.ac.uk/80161/1/MBMJ_Author_Copy.pdf",11746564,"individual"
"http://eprints.lancs.ac.uk/80161/1/MBMJ_Author_Copy.pdf",41983503,"collective"
"http://eprints.lancs.ac.uk/80161/1/MBMJ_Author_Copy.pdf",42673816,"individual"
"http://eprints.lancs.ac.uk/80161/1/MBMJ_Author_Copy.pdf",39119481,"dn"
"http://eprints.lancs.ac.uk/80161/1/MBMJ_Author_Copy.pdf",40165051,"collective"
"http://equipboard.com/pros/jeremy-michael-ward",14826952,"organisation"
"http://equipboard.com/pros/jeremy-michael-ward",42421443,"organisation"
"http://equipboard.com/pros/jeremy-michael-ward",34856865,"organisation"
"http://equipboard.com/pros/jeremy-michael-ward",38922919,"collective"
"http://equipboard.com/pros/jeremy-michael-ward",11003055,"organisation"
"http://espn.go.com/olympics/winter/2014/athletes/_/athlete/34894/hermann-maier",22204662,"organisation"
"http://espn.go.com/olympics/winter/2014/athletes/_/athlete/34894/hermann-maier",38990852,"organisation"
"http://espn.go.com/olympics/winter/2014/athletes/_/athlete/34894/hermann-maier",35068908,"organisation"
"http://espn.go.com/olympics/winter/2014/athletes/_/athlete/34894/hermann-maier",40861787,"organisation"
"http://espn.go.com/olympics/winter/2014/athletes/_/athlete/34894/hermann-maier",38405796,"organisation"
"http://europeana.eu/portal/record//2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_37548.html",14826952,"nw"
"http://europeana.eu/portal/record//2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_37548.html",35068908,"nw"
"http://europeana.eu/portal/record//2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_37548.html",42421443,"nw"
"http://europeana.eu/portal/record//2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_37548.html",37636971,"nw"
"http://europeana.eu/portal/record//2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_37548.html",33868190,"nw"
"http://europeana.eu/portal/record//2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NM_1558___.html",42404850,"nw"
"http://europeana.eu/portal/record//2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NM_1558___.html",42084122,"nw"
"http://europeana.eu/portal/record//2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NM_1558___.html",40957436,"organisation"
"http://europeana.eu/portal/record//2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NM_1558___.html",39920459,"nw"
"http://europeana.eu/portal/record//2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NM_1558___.html",41451114,"nw"
"http://europeana.eu/portal/record//2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NM_4347___.html",41571503,"nw"
"http://europeana.eu/portal/record//2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NM_4347___.html",13180246,"nw"
"http://europeana.eu/portal/record//2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NM_4347___.html",42354707,"nw"
"http://europeana.eu/portal/record//2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NM_4347___.html",40861787,"nw"
"http://europeana.eu/portal/record//2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NM_4347___.html",34856865,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_1115.html",20039972,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_1115.html",42540709,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_1115.html",39920459,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_1115.html",36603824,"individual"
"http://europeana.eu/portal/record//90402/SK_A_1115.html",37589406,"ne"
"http://europeana.eu/portal/record//90402/SK_A_135.html",36930849,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_135.html",19543823,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_135.html",41141777,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_135.html",36603824,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_135.html",39757852,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_2420.html",36624581,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_2420.html",41870409,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_2420.html",42298345,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_2420.html",25388841,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_2420.html",40844959,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_2420.html",40263699,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_2664.html",13180246,"individual"
"http://europeana.eu/portal/record//90402/SK_A_2664.html",39757852,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_2664.html",41571503,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_2664.html",41142695,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_2664.html",42155896,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3064.html",38514103,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3064.html",33599386,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3064.html",39499917,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3064.html",42629269,"ne"
"http://europeana.eu/portal/record//90402/SK_A_3064.html",42084122,"ne"
"http://europeana.eu/portal/record//90402/SK_A_3276.html",34307153,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3276.html",38687371,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3276.html",41399716,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3276.html",42160208,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3276.html",39632557,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3841.html",31933957,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3841.html",37637336,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3841.html",41569922,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3841.html",42673816,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_3841.html",39119481,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_4691.html",42298345,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_4691.html",33163510,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_4691.html",41983503,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_4691.html",11746564,"organisation"
"http://europeana.eu/portal/record//90402/SK_A_4691.html",42708352,"organisation"
"http://europeana.eu/portal/record//90402/SK_C_612.html",25388841,"organisation"
"http://europeana.eu/portal/record//90402/SK_C_612.html",39499917,"organisation"
"http://europeana.eu/portal/record//90402/SK_C_612.html",40842537,"organisation"
"http://europeana.eu/portal/record//90402/SK_C_612.html",39632557,"organisation"
"http://europeana.eu/portal/record//90402/SK_C_612.html",37444582,"organisation"
"http://europeana.eu/portal/record//92034/GVNRC_MAU01_0032.html",11746564,"organisation"
"http://europeana.eu/portal/record//92034/GVNRC_MAU01_0032.html",41983503,"organisation"
"http://europeana.eu/portal/record//92034/GVNRC_MAU01_0032.html",42673816,"individual"
"http://europeana.eu/portal/record//92034/GVNRC_MAU01_0032.html",39119481,"organisation"
"http://europeana.eu/portal/record//92034/GVNRC_MAU01_0032.html",40165051,"organisation"
"http://europeana.eu/portal/record//92034/GVNRC_MAU01_0090.html",32316049,"organisation"
"http://europeana.eu/portal/record//92034/GVNRC_MAU01_0090.html",33030870,"organisation"
"http://europeana.eu/portal/record//92034/GVNRC_MAU01_0090.html",31839043,"individual"
"http://europeana.eu/portal/record//92034/GVNRC_MAU01_0090.html",36930849,"organisation"
"http://europeana.eu/portal/record//92034/GVNRC_MAU01_0090.html",22676073,"organisation"
